/Users/deusjohn/Library/Python/3.9/lib/python/site-packages/urllib3/__init__.py:35: NotOpenSSLWarning: urllib3 v2 only supports OpenSSL 1.1.1+, currently the 'ssl' module is compiled with 'LibreSSL 2.8.3'. See: https://github.com/urllib3/urllib3/issues/3020
  warnings.warn(

=======================================================
  TOSCI DETAILED SCRAPER — SHAMBA SMART
  Website: https://tosci.go.tz/seed-varieties
=======================================================

  Reusing existing list: /Users/deusjohn/Documents/Shamba smart/scripts/output/tosci_list.csv
  Loaded 1174 varieties from cache

=======================================================
  PHASE 2 — Scraping variety detail pages
=======================================================
2026-05-24 21:03:56,240 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sc-shaku: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sc-shaku (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 790/1174] SC Shaku                       Sorghum | — | yield:—
2026-05-24 21:04:01,193 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sc-shime: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sc-shime (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 791/1174] SC Shime                       Wheat | — | yield:—
2026-05-24 21:04:06,136 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sc-signal: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sc-signal (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 792/1174] Sc Signal                      Soya Bean [Glycine max | — | yield:—
2026-05-24 21:04:11,082 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/segar-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/segar-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 793/1174] SEGAR F1                       Tomato | — | yield:—
2026-05-24 21:04:16,024 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-05: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-05 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 794/1174] Selian 05                      Bean | — | yield:—
2026-05-24 21:04:20,971 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-06: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-06 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 795/1174] SELIAN 06                      Bean | — | yield:—
2026-05-24 21:04:25,922 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-09: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-09 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 796/1174] SELIAN 09                      Bean | — | yield:—
2026-05-24 21:04:30,873 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-10: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-10 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 797/1174] SELIAN 10                      Bean | — | yield:—
2026-05-24 21:04:35,819 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-11: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-11 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 798/1174] SELIAN 11                      Bean | — | yield:—
2026-05-24 21:04:40,769 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-12: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-12 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 799/1174] SELIAN 12                      Bean | — | yield:—
2026-05-24 21:04:45,712 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-13: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-13 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 800/1174] SELIAN 13                      Bean | — | yield:—
2026-05-24 21:04:47,244 [INFO]   Progress saved: 800 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_800.json
2026-05-24 21:04:50,685 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-14: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-14 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 801/1174] SELIAN 14                      Bean | — | yield:—
2026-05-24 21:04:55,636 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-15: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-15 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 802/1174] SELIAN 15                      Bean | — | yield:—
2026-05-24 21:05:00,581 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-87: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-87 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 803/1174] Selian 87                      Wheat | — | yield:—
2026-05-24 21:05:05,524 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-94: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-94 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 804/1174] Selian 94                      Bean | — | yield:—
2026-05-24 21:05:10,477 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-97: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-97 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 805/1174] Selian 97                      Bean | — | yield:—
2026-05-24 21:05:15,410 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-h208: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-h208 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 806/1174] SELIAN H208                    Maize | — | yield:—
2026-05-24 21:05:20,352 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-h215: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-h215 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 807/1174] Selian H215                    Maize | — | yield:—
2026-05-24 21:05:25,299 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/selian-h308: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/selian-h308 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 808/1174] SELIAN H308                    Maize | — | yield:—
2026-05-24 21:05:30,252 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/serena: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/serena (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 809/1174] Serena                         Sorghum | — | yield:—
2026-05-24 21:05:35,201 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shabiki: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shabiki (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 810/1174] SHABIKI                        Watermelon | — | yield:—
2026-05-24 21:05:40,154 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shangwe: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shangwe (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 811/1174] Shangwe                        Wheat | — | yield:—
2026-05-24 21:05:45,099 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shani-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shani-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 812/1174] Shani F1                       Kale | — | yield:—
2026-05-24 21:05:50,049 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shanty-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shanty-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 813/1174] SHANTY F1                      Tomato | — | yield:—
2026-05-24 21:05:55,002 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shelter-rz-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shelter-rz-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 814/1174] SHELTER RZ F1                  Tomato | — | yield:—
2026-05-24 21:05:59,948 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sherekea: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sherekea (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 815/1174] Sherekea                       Round Potato | — | yield:—
2026-05-24 21:06:04,900 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shibe: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shibe (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 816/1174] Shibe                          Pearl Millet | — | yield:—
2026-05-24 21:06:09,847 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shinje: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shinje (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 817/1174] Shinje                         Ground nut | — | yield:—
2026-05-24 21:06:14,799 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shira: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shira (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 818/1174] SHIRA                          Barley | — | yield:—
2026-05-24 21:06:19,748 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/shirikure: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/shirikure (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 819/1174] Shirikure                      Sorghum | — | yield:—
2026-05-24 21:06:24,700 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sifa: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sifa (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 820/1174] Sifa                           Wheat | — | yield:—
2026-05-24 21:06:29,649 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sifa-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sifa-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 821/1174] SIFA F1                        Tomato | — | yield:—
2026-05-24 21:06:34,600 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sifra: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sifra (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 822/1174] Sifra                          Round Potato | — | yield:—
2026-05-24 21:06:39,543 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sila: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sila (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 823/1174] Sila                           Sorghum | — | yield:—
2026-05-24 21:06:44,488 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/simama: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/simama (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 824/1174] Simama                         Sweet potatoes | — | yield:—
2026-05-24 21:06:49,432 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sinia: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sinia (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 825/1174] Sinia                          Sweet potatoes | — | yield:—
2026-05-24 21:06:54,381 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sinta-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sinta-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 826/1174] SINTA F1                       Papaya | — | yield:—
2026-05-24 21:06:59,324 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/situka-2: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/situka-2 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 827/1174] Situka  2                      Maize | — | yield:—
2026-05-24 21:07:04,278 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/situka-m1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/situka-m1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 828/1174] Situka-M1                      Maize | — | yield:—
2026-05-24 21:07:09,222 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/snow-ball-1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/snow-ball-1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 829/1174] SNOW BALL 1                    Cauliflower | — | yield:—
2026-05-24 21:07:14,168 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/soleado: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/soleado (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 830/1174] SOLEADO                        Sunflower | — | yield:—
2026-05-24 21:07:19,117 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/soya-uyole-1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/soya-uyole-1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 831/1174] Soya Uyole-1                   Soya Bean [Glycine max | — | yield:—
2026-05-24 21:07:24,068 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/soya-uyole-3: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/soya-uyole-3 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 832/1174] Soya Uyole-3                   Soya Bean [Glycine max | — | yield:—
2026-05-24 21:07:29,019 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/spark-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/spark-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 833/1174] SPARK F1                       Pak choi | — | yield:—
2026-05-24 21:07:33,962 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/spiner-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/spiner-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 834/1174] Spiner F1                      Collard | — | yield:—
2026-05-24 21:07:38,916 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/ssg-564: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/ssg-564 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 835/1174] SSG 564                        Barley | — | yield:—
2026-05-24 21:07:43,862 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/staha: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/staha (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 836/1174] Staha                          Maize | — | yield:—
2026-05-24 21:07:48,813 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/stallion-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/stallion-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 837/1174] STALLION F1                    Tomato | — | yield:—
2026-05-24 21:07:53,753 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/starlet: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/starlet (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 838/1174] STARLET.                       Sweet pepper | — | yield:—
2026-05-24 21:07:58,701 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/stetham-rz-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/stetham-rz-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 839/1174] STETHAM RZ F1                  Blanched celery | — | yield:—
2026-05-24 21:08:03,646 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/steve-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/steve-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 840/1174] STEVE F1                       Tomato | — | yield:—
2026-05-24 21:08:08,583 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/stonewall-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/stonewall-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 841/1174] STONEWALL F1                   Cucumber | — | yield:—
2026-05-24 21:08:13,521 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sua-kalima: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sua-kalima (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 842/1174] SUA Kalima                     Bean | — | yield:—
2026-05-24 21:08:18,452 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sua-amar1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sua-amar1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 843/1174] SUA-AMAR1                      Amaranth | — | yield:—
2026-05-24 21:08:23,386 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/suabrl4: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/suabrl4 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 844/1174] SUABRL4                        Bean | — | yield:—
2026-05-24 21:08:28,315 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/suabrl9: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/suabrl9 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 845/1174] SUABRL9                        Bean | — | yield:—
2026-05-24 21:08:33,244 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/subira: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/subira (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 846/1174] Subira                         Barley | — | yield:—
2026-05-24 21:08:38,175 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sugar-baby: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sugar-baby (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 847/1174] SUGAR BABY                     Watermelon | — | yield:—
2026-05-24 21:08:43,102 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sugar-king-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sugar-king-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 848/1174] SUGAR KING F1                  Sweetcorn | — | yield:—
2026-05-24 21:08:48,034 [WARNING] Failed https://www.tosci.go.tz/seed-varieties/sugar-queen-f1: HTTPSConnectionPool(host='www.tosci.go.tz', port=443): Max retries exceeded with url: /seed-varieties/sugar-queen-f1 (Caused by NameResolutionError("HTTPSConnection(host='www.tosci.go.tz', port=443): Failed to resolve 'www.tosci.go.tz' ([Errno 8] nodename nor servname provided, or not known)"))
  [ 849/1174] SUGAR QUEEN F1                 Watermelon | — | yield:—
  [ 850/1174] SUKARI F1                      Watermelon | — | yield:—
2026-05-24 21:08:53,933 [INFO]   Progress saved: 850 varieties → /Users/deusjohn/Documents/Shamba smart/scripts/output/progress/progress_850.json
  [ 851/1174] SULTAN F1                      Tomato | — | yield:—
  [ 852/1174] Suma                           Cassava | Mwanza,Kagera | yield:16-23
  [ 853/1174] Supa                           Paddy | Morogoro,Pwani | yield:1.5-3.5
  [ 854/1174] SUPER BELL F1                  Sweet pepper | — | yield:—
  [ 855/1174] SUPER HABANERO F1              Hot pepper | — | yield:—
  [ 856/1174] SUPERSUN 64                    Sunflower | Low to High | yield:2.3
  [ 857/1174] SUPERSUN 66                    Sunflower | Low to High | yield:2.3
  [ 858/1174] SV 7030NS                      Onion | — | yield:—
  [ 859/1174] SV1541GA                       Garden beans | — | yield:—
  [ 860/1174] SV1865PB                       Sweet pepper | — | yield:—
  [ 861/1174] SVTE6653                       Tomato | — | yield:—
  [ 862/1174] SVTE8805                       Tomato | — | yield:—
  [ 863/1174] SWADESHI 24 F1                 Tomato | — | yield:—
  [ 864/1174] SWADESHI 40 F1                 Tomato | — | yield:—
  [ 865/1174] SWADESHI 66 F1                 Tomato | — | yield:—
